Key_PID_RKEY,Key_PID_RCOLID,Record_Type,Profile_id,Profile_name,rule_out_field_id,Rule_Out_ColumnName,Profile_Run_Key,columnValue,frequency,isOutlier,length,percent,rowIdentifier
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e704784eeb-976e-45d4-978a-32a211a96045,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,04784eeb-976e-45d4-978a-32a211a96045,Address Lines 1,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7f9b7904c-5eab-45fc-8894-db5871076c05,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,f9b7904c-5eab-45fc-8894-db5871076c05,Address Lines 5,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7092dd892-e497-40fb-9a22-7ef90396fec9,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,092dd892-e497-40fb-9a22-7ef90396fec9,Verification Status Code,1,N1,162,,2,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7e38ef175-7d49-4015-8e34-bffae526c03f,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,e38ef175-7d49-4015-8e34-bffae526c03f,Address Lines 6,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e764e4a6fe-db39-48c8-b986-940ee0d42e84,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,64e4a6fe-db39-48c8-b986-940ee0d42e84,Organization 2,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7ddfd7a7b-f054-4c24-ada7-273bfbe29d3e,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,ddfd7a7b-f054-4c24-ada7-273bfbe29d3e,Address Lines 4,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7c518f99f-0b29-4181-a33f-f774552d5112,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,c518f99f-0b29-4181-a33f-f774552d5112,Locality 2,1,,162,,,100.0,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7bcedc68d-27e8-4569-953c-47183dd3f58e,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,bcedc68d-27e8-4569-953c-47183dd3f58e,Validate_Street_Line,1,Valid,136,,5,83.95062,0
c0a7f231-0d02-4ce5-a612-91d3e0ebe8e71,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7bcedc68d-27e8-4569-953c-47183dd3f58e,Previous Run - 1,c0a7f231-0d02-4ce5-a612-91d3e0ebe8e7,prf_dentists_file,bcedc68d-27e8-4569-953c-47183dd3f58e,Validate_Street_Line,1,Invalid,26,,7,16.04938,1
c770c287-098d-41c2-b1ba-90f1a0da99af4,c770c287-098d-41c2-b1ba-90f1a0da99af80e10193-a41a-45f1-8cd9-8400df289b35,Latest Run,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,80e10193-a41a-45f1-8cd9-8400df289b35,prs_IsCountryNotEmpty,4,0,12,,1,60.0,0
c770c287-098d-41c2-b1ba-90f1a0da99af4,c770c287-098d-41c2-b1ba-90f1a0da99af80e10193-a41a-45f1-8cd9-8400df289b35,Latest Run,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,80e10193-a41a-45f1-8cd9-8400df289b35,prs_IsCountryNotEmpty,4,1,8,,1,40.0,1
c770c287-098d-41c2-b1ba-90f1a0da99af3,c770c287-098d-41c2-b1ba-90f1a0da99af80e10193-a41a-45f1-8cd9-8400df289b35,Previous Run,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,80e10193-a41a-45f1-8cd9-8400df289b35,prs_IsCountryNotEmpty,3,0,12,,1,60.0,0
c770c287-098d-41c2-b1ba-90f1a0da99af3,c770c287-098d-41c2-b1ba-90f1a0da99af80e10193-a41a-45f1-8cd9-8400df289b35,Previous Run,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,80e10193-a41a-45f1-8cd9-8400df289b35,prs_IsCountryNotEmpty,3,1,8,,1,40.0,1
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,express logistics and transport,1,,31,5.0,0
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,genworth,1,,8,5.0,1
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,tyco,1,,4,5.0,2
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,choicepoint,1,,11,5.0,3
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,united oil & gas corp.,1,,22,5.0,4
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,american greetings,1,,18,5.0,5
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,burlington textiles corp of america,1,,35,5.0,6
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,paypal inc.,1,,11,5.0,7
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,ibm,1,,3,5.0,8
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,"united oil & gas, uk",1,,20,5.0,9
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,honeywell,1,,9,5.0,10
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,covad,1,,5,5.0,11
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,grand hotels & resorts ltd,1,,26,5.0,12
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,"united oil & gas, singapore",1,,27,5.0,13
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,university of arizona,1,,21,5.0,14
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,coxmedia,1,,8,5.0,15
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,edge communications,1,,19,5.0,16
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,daiwa,1,,5,5.0,17
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,genepoint,1,,9,5.0,18
c770c287-098d-41c2-b1ba-90f1a0da99af2,c770c287-098d-41c2-b1ba-90f1a0da99af45e30150-cf8c-40b6-bf1f-98b2d240726a,Previous Run - 1,c770c287-098d-41c2-b1ba-90f1a0da99af,prf_sfdc_accounts,45e30150-cf8c-40b6-bf1f-98b2d240726a,convert_to_lower_case,2,ebay,1,,4,5.0,19
0f73c456-0d2b-4d8e-a74c-ee8b270b9df31,0f73c456-0d2b-4d8e-a74c-ee8b270b9df38868ddd8-318d-44fc-b2aa-6ba49b42a5f0,Latest Run,0f73c456-0d2b-4d8e-a74c-ee8b270b9df3,Profile,8868ddd8-318d-44fc-b2aa-6ba49b42a5f0,Output_Currency,1,Invalid,103,,7,96.26168,0
0f73c456-0d2b-4d8e-a74c-ee8b270b9df31,0f73c456-0d2b-4d8e-a74c-ee8b270b9df38868ddd8-318d-44fc-b2aa-6ba49b42a5f0,Latest Run,0f73c456-0d2b-4d8e-a74c-ee8b270b9df3,Profile,8868ddd8-318d-44fc-b2aa-6ba49b42a5f0,Output_Currency,1,Valid,4,,5,3.73832,1
ac71bae5-ce39-4891-85d0-b0a3e2e43ece1,ac71bae5-ce39-4891-85d0-b0a3e2e43ece1a93a852-eeed-4845-8531-36461b6df1be,Latest Run,ac71bae5-ce39-4891-85d0-b0a3e2e43ece,Profile1,1a93a852-eeed-4845-8531-36461b6df1be,Output_Currency,1,Invalid,103,,7,96.26168,0
ac71bae5-ce39-4891-85d0-b0a3e2e43ece1,ac71bae5-ce39-4891-85d0-b0a3e2e43ece1a93a852-eeed-4845-8531-36461b6df1be,Latest Run,ac71bae5-ce39-4891-85d0-b0a3e2e43ece,Profile1,1a93a852-eeed-4845-8531-36461b6df1be,Output_Currency,1,Valid,4,,5,3.73832,1
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efe7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Phone_Conformity_Check,2,VALID,100,,5,100.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efec8f5092d-2c97-44cf-bc58-816b2c6c7111,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c8f5092d-2c97-44cf-bc58-816b2c6c7111,Overflow,2,,100,,0,100.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,2,,100,,0,100.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,kbehan54@ow.ly,1,,14,1.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,rgrosvenor4h@omniture.com,1,,25,1.0,1
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,fmuat9l@ustream.tv,1,,18,1.0,2
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,fprescotea2@harvard.edu,1,,23,1.0,3
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,phodgins4r@163.com,1,,18,1.0,4
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,rgoulbourn4p@yahoo.co.jp,1,,24,1.0,5
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,sguiel4y@wordpress.org,1,,22,1.0,6
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,ewandrey9t@drupal.org,1,,21,1.0,7
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,vlynes9e@bigcartel.com,1,,22,1.0,8
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,ainde94@gravatar.com,1,,20,1.0,9
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,cudell56@rakuten.co.jp,1,,22,1.0,10
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,rmuirhead9y@flickr.com,1,,22,1.0,11
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,talkin4o@over-blog.com,1,,22,1.0,12
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,drelf9i@gnu.org,1,,15,1.0,13
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,rdassindale59@flavors.me,1,,24,1.0,14
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,acattellab@ucoz.ru,1,,18,1.0,15
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,tcarollac@state.tx.us,1,,21,1.0,16
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,scumine5g@ucla.edu,1,,18,1.0,17
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,bdoig9a@examiner.com,1,,20,1.0,18
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,2,ogrishukhin4s@artisteer.com,1,,27,1.0,19
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efe6d387fbb-8c1a-4c65-9844-ea44b75bafa4,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,6d387fbb-8c1a-4c65-9844-ea44b75bafa4,Country_Name_Vality_Check,2,VALID,96,,5,96.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe2,127a6203-7ed3-4609-8dc0-00e859ed0efe6d387fbb-8c1a-4c65-9844-ea44b75bafa4,Latest Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,6d387fbb-8c1a-4c65-9844-ea44b75bafa4,Country_Name_Vality_Check,2,INVALID,4,,7,4.0,1
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efe7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Phone_Conformity_Check,1,VALID,925,,5,98.82479,0
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efe7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,7abb1ce0-e58d-4dbc-93ce-4c0c13868c82,Phone_Conformity_Check,1,INVALID,11,,7,1.17521,1
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec8f5092d-2c97-44cf-bc58-816b2c6c7111,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c8f5092d-2c97-44cf-bc58-816b2c6c7111,Overflow,1,,936,,,100.0,0
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,,930,True,,99.35897,0
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,fdormon30@,1,,10.0,0.10684,1
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,erisbridger31,1,,13.0,0.10684,2
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,thazael33@deviantart,1,,20.0,0.10684,3
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,djurewicz2y@,1,,12.0,0.10684,4
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,aflemming2z@,1,,12.0,0.10684,5
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efec4df7cb2-6d34-4b87-a331-54979806b110,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,c4df7cb2-6d34-4b87-a331-54979806b110,Unparsed,1,dcolthard32@theatlantic,1,,23.0,0.10684,6
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,1,,13,True,,1.38889,0
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,1,agerardjq@symantec.com,1,,22.0,0.10684,1
127a6203-7ed3-4609-8dc0-00e859ed0efe1,127a6203-7ed3-4609-8dc0-00e859ed0efeda7b3948-03d0-4372-9dfa-42e88edf0f5c,Previous Run,127a6203-7ed3-4609-8dc0-00e859ed0efe,Profile_CUSTOMER,da7b3948-03d0-4372-9dfa-42e88edf0f5c,Parsed_Email,1,mfurmstonlo@wikispaces.com,1,,26.0,0.10684,2
